transaction_date,bank_id,bank_name,total_volume,transaction_count,avg_transaction_value,unique_customers,avg_value_per_customer,data_quality_score,day_of_week,day_name,month,month_name,quarter,year,week_number,is_weekend,transfer_volume,deposit_volume,withdrawal_volume,payment_volume,volatility_score,market_segment
2025-04-03,BNK005,Digital Banking Corp,109005.29,775,140.65,654,166.67,94.1,4,Thursday,4,April,Q2,2025,14,False,27251.32,27251.32,21801.06,32701.59,18.0,Large
2025-04-03,BNK006,Heritage Bank,42003.67,289,145.34,221,190.06,96.6,4,Thursday,4,April,Q2,2025,14,False,14701.28,14701.28,8400.73,4200.37,10.0,Small
2025-04-03,BNK007,Innovation Bank,62795.03,630,99.67,523,120.07,93.5,4,Thursday,4,April,Q2,2025,14,False,21978.26,15698.76,12559.01,12559.01,22.0,Large
2025-04-04,BNK001,Premier Bank,106261.34,919,115.63,618,171.94,92.9,5,Friday,4,April,Q2,2025,14,False,37191.47,26565.33,21252.27,21252.27,15.0,Large
2025-04-04,BNK002,Community First Bank,57512.12,468,122.89,321,179.17,96.6,5,Friday,4,April,Q2,2025,14,False,20129.24,14378.03,11502.42,11502.42,20.0,Medium
2025-04-04,BNK003,Metro Financial,107143.61,913,117.35,561,190.99,94.7,5,Friday,4,April,Q2,2025,14,False,37500.26,26785.9,21428.72,21428.72,12.0,Large
2025-04-04,BNK004,Regional Trust Bank,50201.71,561,89.49,347,144.67,99.9,5,Friday,4,April,Q2,2025,14,False,17570.6,12550.43,10040.34,10040.34,25.0,Medium
2025-04-04,BNK005,Digital Banking Corp,155909.52,1593,97.87,1281,121.71,98.1,5,Friday,4,April,Q2,2025,14,False,38977.38,38977.38,31181.9,46772.86,18.0,Large
2025-04-04,BNK006,Heritage Bank,45230.92,371,121.92,275,164.48,95.3,5,Friday,4,April,Q2,2025,14,False,15830.82,15830.82,9046.18,4523.09,10.0,Small
2025-04-04,BNK007,Innovation Bank,108187.76,783,138.17,696,155.44,87.4,5,Friday,4,April,Q2,2025,14,False,37865.72,27046.94,21637.55,21637.55,22.0,Large
2025-04-05,BNK001,Premier Bank,58172.59,399,145.8,261,222.88,92.5,6,Saturday,4,April,Q2,2025,14,True,20360.41,14543.15,11634.52,11634.52,15.0,Large
2025-04-05,BNK002,Community First Bank,49392.4,355,139.13,227,217.59,98.4,6,Saturday,4,April,Q2,2025,14,True,17287.34,12348.1,9878.48,9878.48,20.0,Medium
2025-04-05,BNK003,Metro Financial,64239.27,682,94.19,442,145.34,93.3,6,Saturday,4,April,Q2,2025,14,True,22483.74,16059.82,12847.85,12847.85,12.0,Large
2025-04-05,BNK004,Regional Trust Bank,40891.35,350,116.83,247,165.55,99.0,6,Saturday,4,April,Q2,2025,14,True,14311.97,10222.84,8178.27,8178.27,25.0,Medium
2025-04-05,BNK005,Digital Banking Corp,78294.86,728,107.55,615,127.31,95.5,6,Saturday,4,April,Q2,2025,14,True,19573.72,19573.72,15658.97,23488.46,18.0,Large
2025-04-05,BNK006,Heritage Bank,22376.61,221,101.25,182,122.95,96.0,6,Saturday,4,April,Q2,2025,14,True,7831.81,7831.81,4475.32,2237.66,10.0,Small
2025-04-05,BNK007,Innovation Bank,24447.72,253,96.63,220,111.13,95.1,6,Saturday,4,April,Q2,2025,14,True,8556.7,6111.93,4889.54,4889.54,22.0,Large
2025-04-06,BNK001,Premier Bank,34015.85,274,124.15,174,195.49,99.5,7,Sunday,4,April,Q2,2025,14,True,11905.55,8503.96,6803.17,6803.17,15.0,Large
2025-04-06,BNK002,Community First Bank,22930.29,185,123.95,129,177.75,93.1,7,Sunday,4,April,Q2,2025,14,True,8025.6,5732.57,4586.06,4586.06,20.0,Medium
2025-04-06,BNK003,Metro Financial,28650.39,244,117.42,211,135.78,98.3,7,Sunday,4,April,Q2,2025,14,True,10027.63,7162.6,5730.08,5730.08,12.0,Large
2025-04-06,BNK004,Regional Trust Bank,23612.97,260,90.82,180,131.18,94.0,7,Sunday,4,April,Q2,2025,14,True,8264.54,5903.24,4722.59,4722.59,25.0,Medium
2025-04-06,BNK005,Digital Banking Corp,41968.04,296,141.78,207,202.74,76.9,7,Sunday,4,April,Q2,2025,14,True,10492.01,10492.01,8393.61,12590.41,18.0,Large
2025-04-06,BNK006,Heritage Bank,12482.44,89,140.25,56,222.9,95.2,7,Sunday,4,April,Q2,2025,14,True,4368.85,4368.85,2496.49,1248.24,10.0,Small
2025-04-06,BNK007,Innovation Bank,21654.13,225,96.24,183,118.33,97.8,7,Sunday,4,April,Q2,2025,14,True,7578.95,5413.53,4330.83,4330.83,22.0,Large
2025-04-07,BNK001,Premier Bank,105659.51,846,124.89,683,154.7,96.3,1,Monday,4,April,Q2,2025,15,False,36980.83,26414.88,21131.9,21131.9,15.0,Large
2025-04-07,BNK002,Community First Bank,63393.16,683,92.82,595,106.54,96.7,1,Monday,4,April,Q2,2025,15,False,22187.61,15848.29,12678.63,12678.63,20.0,Medium
2025-04-07,BNK003,Metro Financial,76557.73,708,108.13,522,146.66,99.6,1,Monday,4,April,Q2,2025,15,False,26795.21,19139.43,15311.55,15311.55,12.0,Large
2025-04-07,BNK004,Regional Trust Bank,64199.53,556,115.47,435,147.59,92.1,1,Monday,4,April,Q2,2025,15,False,22469.84,16049.88,12839.91,12839.91,25.0,Medium
2025-04-07,BNK005,Digital Banking Corp,87715.32,621,141.25,546,160.65,96.5,1,Monday,4,April,Q2,2025,15,False,21928.83,21928.83,17543.06,26314.6,18.0,Large
2025-04-07,BNK006,Heritage Bank,41924.04,323,129.8,208,201.56,96.6,1,Monday,4,April,Q2,2025,15,False,14673.41,14673.41,8384.81,4192.4,10.0,Small
2025-04-07,BNK007,Innovation Bank,83940.36,685,122.54,498,168.55,90.9,1,Monday,4,April,Q2,2025,15,False,29379.13,20985.09,16788.07,16788.07,22.0,Large
2025-04-08,BNK001,Premier Bank,98646.59,1121,88.0,1003,98.35,98.7,2,Tuesday,4,April,Q2,2025,15,False,34526.3,24661.65,19729.32,19729.32,15.0,Large
2025-04-08,BNK002,Community First Bank,86716.1,977,88.76,856,101.3,99.0,2,Tuesday,4,April,Q2,2025,15,False,30350.63,21679.02,17343.22,17343.22,20.0,Medium
2025-04-08,BNK003,Metro Financial,117417.86,1087,108.02,670,175.25,94.7,2,Tuesday,4,April,Q2,2025,15,False,41096.25,29354.47,23483.57,23483.57,12.0,Large
2025-04-08,BNK004,Regional Trust Bank,67859.29,498,136.26,299,226.95,94.7,2,Tuesday,4,April,Q2,2025,15,False,23750.75,16964.82,13571.86,13571.86,25.0,Medium
2025-04-08,BNK005,Digital Banking Corp,126874.48,878,144.5,618,205.3,94.8,2,Tuesday,4,April,Q2,2025,15,False,31718.62,31718.62,25374.9,38062.34,18.0,Large
2025-04-08,BNK006,Heritage Bank,30717.05,233,131.83,171,179.63,93.8,2,Tuesday,4,April,Q2,2025,15,False,10750.97,10750.97,6143.41,3071.71,10.0,Small
2025-04-08,BNK007,Innovation Bank,60192.63,651,92.46,487,123.6,95.4,2,Tuesday,4,April,Q2,2025,15,False,21067.42,15048.16,12038.53,12038.53,22.0,Large
2025-04-09,BNK001,Premier Bank,97764.45,678,144.2,480,203.68,96.6,3,Wednesday,4,April,Q2,2025,15,False,34217.56,24441.11,19552.89,19552.89,15.0,Large
2025-04-09,BNK002,Community First Bank,59742.12,405,147.51,261,228.9,95.3,3,Wednesday,4,April,Q2,2025,15,False,20909.74,14935.53,11948.42,11948.42,20.0,Medium
2025-04-09,BNK003,Metro Financial,95580.03,1111,86.03,998,95.77,96.0,3,Wednesday,4,April,Q2,2025,15,False,33453.01,23895.01,19116.01,19116.01,12.0,Large
2025-04-09,BNK004,Regional Trust Bank,49836.51,376,132.54,249,200.15,99.2,3,Wednesday,4,April,Q2,2025,15,False,17442.78,12459.13,9967.3,9967.3,25.0,Medium
2025-04-09,BNK005,Digital Banking Corp,112955.87,1197,94.37,786,143.71,92.3,3,Wednesday,4,April,Q2,2025,15,False,28238.97,28238.97,22591.17,33886.76,18.0,Large
2025-04-09,BNK006,Heritage Bank,50279.71,594,84.65,494,101.78,95.6,3,Wednesday,4,April,Q2,2025,15,False,17597.9,17597.9,10055.94,5027.97,10.0,Small
2025-04-09,BNK007,Innovation Bank,60514.96,518,116.82,379,159.67,95.2,3,Wednesday,4,April,Q2,2025,15,False,21180.24,15128.74,12102.99,12102.99,22.0,Large
2025-04-10,BNK001,Premier Bank,82337.07,887,92.83,761,108.2,99.6,4,Thursday,4,April,Q2,2025,15,False,28817.98,20584.27,16467.41,16467.41,15.0,Large
2025-04-10,BNK002,Community First Bank,78055.53,735,106.2,500,156.11,97.2,4,Thursday,4,April,Q2,2025,15,False,27319.43,19513.88,15611.11,15611.11,20.0,Medium
2025-04-10,BNK003,Metro Financial,86091.58,946,91.01,770,111.81,97.3,4,Thursday,4,April,Q2,2025,15,False,30132.05,21522.89,17218.32,17218.32,12.0,Large
2025-04-10,BNK004,Regional Trust Bank,58956.15,719,82.0,479,123.08,93.8,4,Thursday,4,April,Q2,2025,15,False,20634.65,14739.04,11791.23,11791.23,25.0,Medium
2025-04-10,BNK005,Digital Banking Corp,111955.17,1210,92.52,962,116.38,93.9,4,Thursday,4,April,Q2,2025,15,False,27988.79,27988.79,22391.03,33586.55,18.0,Large
2025-04-10,BNK006,Heritage Bank,39478.62,453,87.15,304,129.86,89.5,4,Thursday,4,April,Q2,2025,15,False,13817.52,13817.52,7895.72,3947.86,10.0,Small
2025-04-10,BNK007,Innovation Bank,73647.0,580,126.98,383,192.29,94.3,4,Thursday,4,April,Q2,2025,15,False,25776.45,18411.75,14729.4,14729.4,22.0,Large
2025-04-11,BNK001,Premier Bank,140867.94,986,142.87,595,236.75,92.7,5,Friday,4,April,Q2,2025,15,False,49303.78,35216.98,28173.59,28173.59,15.0,Large
2025-04-11,BNK002,Community First Bank,95870.39,875,109.57,759,126.31,98.5,5,Friday,4,April,Q2,2025,15,False,33554.64,23967.6,19174.08,19174.08,20.0,Medium
2025-04-11,BNK003,Metro Financial,91785.57,883,103.95,598,153.49,95.0,5,Friday,4,April,Q2,2025,15,False,32124.95,22946.39,18357.11,18357.11,12.0,Large
2025-04-11,BNK004,Regional Trust Bank,43980.67,355,123.89,256,171.8,96.4,5,Friday,4,April,Q2,2025,15,False,15393.24,10995.17,8796.13,8796.13,25.0,Medium
2025-04-11,BNK005,Digital Banking Corp,146398.8,1324,110.57,911,160.7,99.6,5,Friday,4,April,Q2,2025,15,False,36599.7,36599.7,29279.76,43919.64,18.0,Large
2025-04-11,BNK006,Heritage Bank,45384.39,322,140.95,240,189.1,99.2,5,Friday,4,April,Q2,2025,15,False,15884.54,15884.54,9076.88,4538.44,10.0,Small
2025-04-11,BNK007,Innovation Bank,104429.75,767,136.15,558,187.15,92.2,5,Friday,4,April,Q2,2025,15,False,36550.41,26107.44,20885.95,20885.95,22.0,Large
2025-04-12,BNK001,Premier Bank,62770.22,504,124.54,341,184.08,93.1,6,Saturday,4,April,Q2,2025,15,True,21969.58,15692.55,12554.04,12554.04,15.0,Large
2025-04-12,BNK002,Community First Bank,29608.48,213,139.01,190,155.83,96.2,6,Saturday,4,April,Q2,2025,15,True,10362.97,7402.12,5921.7,5921.7,20.0,Medium
2025-04-12,BNK003,Metro Financial,50502.36,621,81.32,542,93.18,92.9,6,Saturday,4,April,Q2,2025,15,True,17675.83,12625.59,10100.47,10100.47,12.0,Large
2025-04-12,BNK004,Regional Trust Bank,28995.26,240,120.81,163,177.89,96.4,6,Saturday,4,April,Q2,2025,15,True,10148.34,7248.81,5799.05,5799.05,25.0,Medium
2025-04-12,BNK005,Digital Banking Corp,78226.37,828,94.48,499,156.77,93.1,6,Saturday,4,April,Q2,2025,15,True,19556.59,19556.59,15645.27,23467.91,18.0,Large
2025-04-12,BNK006,Heritage Bank,25134.23,175,143.62,150,167.56,96.8,6,Saturday,4,April,Q2,2025,15,True,8796.98,8796.98,5026.85,2513.42,10.0,Small
2025-04-12,BNK007,Innovation Bank,65587.41,710,92.38,620,105.79,95.4,6,Saturday,4,April,Q2,2025,15,True,22955.59,16396.85,13117.48,13117.48,22.0,Large
2025-04-13,BNK001,Premier Bank,34564.67,323,107.01,244,141.66,92.4,7,Sunday,4,April,Q2,2025,15,True,12097.63,8641.17,6912.93,6912.93,15.0,Large
2025-04-13,BNK002,Community First Bank,24829.47,289,85.92,225,110.35,94.0,7,Sunday,4,April,Q2,2025,15,True,8690.31,6207.37,4965.89,4965.89,20.0,Medium
2025-04-13,BNK003,Metro Financial,24648.59,229,107.64,157,157.0,94.8,7,Sunday,4,April,Q2,2025,15,True,8627.01,6162.15,4929.72,4929.72,12.0,Large
2025-04-13,BNK004,Regional Trust Bank,13608.57,113,120.43,83,163.96,90.9,7,Sunday,4,April,Q2,2025,15,True,4763.0,3402.14,2721.71,2721.71,25.0,Medium
2025-04-13,BNK005,Digital Banking Corp,39258.63,299,131.3,198,198.28,92.2,7,Sunday,4,April,Q2,2025,15,True,9814.66,9814.66,7851.73,11777.59,18.0,Large
2025-04-13,BNK006,Heritage Bank,12729.08,152,83.74,113,112.65,96.8,7,Sunday,4,April,Q2,2025,15,True,4455.18,4455.18,2545.82,1272.91,10.0,Small
2025-04-13,BNK007,Innovation Bank,15978.73,154,103.76,128,124.83,92.9,7,Sunday,4,April,Q2,2025,15,True,5592.56,3994.68,3195.75,3195.75,22.0,Large
2025-04-14,BNK001,Premier Bank,102697.68,895,114.75,721,142.44,95.5,1,Monday,4,April,Q2,2025,16,False,35944.19,25674.42,20539.54,20539.54,15.0,Large
2025-04-14,BNK002,Community First Bank,69977.22,719,97.33,608,115.09,98.4,1,Monday,4,April,Q2,2025,16,False,24492.03,17494.3,13995.44,13995.44,20.0,Medium
2025-04-14,BNK003,Metro Financial,78251.97,645,121.32,456,171.61,92.7,1,Monday,4,April,Q2,2025,16,False,27388.19,19562.99,15650.39,15650.39,12.0,Large
2025-04-14,BNK004,Regional Trust Bank,73942.24,512,144.42,328,225.43,99.6,1,Monday,4,April,Q2,2025,16,False,25879.78,18485.56,14788.45,14788.45,25.0,Medium
2025-04-14,BNK005,Digital Banking Corp,83876.91,711,117.97,612,137.05,97.9,1,Monday,4,April,Q2,2025,16,False,20969.23,20969.23,16775.38,25163.07,18.0,Large
2025-04-14,BNK006,Heritage Bank,39095.02,286,136.7,228,171.47,97.5,1,Monday,4,April,Q2,2025,16,False,13683.26,13683.26,7819.0,3909.5,10.0,Small
2025-04-14,BNK007,Innovation Bank,72014.1,630,114.31,419,171.87,99.9,1,Monday,4,April,Q2,2025,16,False,25204.94,18003.53,14402.82,14402.82,22.0,Large
2025-04-15,BNK001,Premier Bank,109494.12,749,146.19,458,239.07,97.6,2,Tuesday,4,April,Q2,2025,16,False,38322.94,27373.53,21898.82,21898.82,15.0,Large
2025-04-15,BNK002,Community First Bank,87277.27,1059,82.41,856,101.96,94.4,2,Tuesday,4,April,Q2,2025,16,False,30547.04,21819.32,17455.45,17455.45,20.0,Medium
2025-04-15,BNK003,Metro Financial,91445.55,631,144.92,562,162.71,99.6,2,Tuesday,4,April,Q2,2025,16,False,32005.94,22861.39,18289.11,18289.11,12.0,Large
2025-04-15,BNK004,Regional Trust Bank,76936.04,553,139.12,384,200.35,98.6,2,Tuesday,4,April,Q2,2025,16,False,26927.61,19234.01,15387.21,15387.21,25.0,Medium
2025-04-15,BNK005,Digital Banking Corp,108407.77,1312,82.63,1021,106.18,77.0,2,Tuesday,4,April,Q2,2025,16,False,27101.94,27101.94,21681.55,32522.33,18.0,Large
2025-04-15,BNK006,Heritage Bank,40888.54,393,104.04,321,127.38,92.5,2,Tuesday,4,April,Q2,2025,16,False,14310.99,14310.99,8177.71,4088.85,10.0,Small
2025-04-15,BNK007,Innovation Bank,71574.02,701,102.1,534,134.03,98.3,2,Tuesday,4,April,Q2,2025,16,False,25050.91,17893.51,14314.8,14314.8,22.0,Large
2025-04-16,BNK001,Premier Bank,115477.67,813,142.04,638,181.0,93.9,3,Wednesday,4,April,Q2,2025,16,False,40417.18,28869.42,23095.53,23095.53,15.0,Large
2025-04-16,BNK002,Community First Bank,52716.59,645,81.73,555,94.98,92.2,3,Wednesday,4,April,Q2,2025,16,False,18450.81,13179.15,10543.32,10543.32,20.0,Medium
2025-04-16,BNK003,Metro Financial,90888.67,623,145.89,523,173.78,100.0,3,Wednesday,4,April,Q2,2025,16,False,31811.03,22722.17,18177.73,18177.73,12.0,Large
2025-04-16,BNK004,Regional Trust Bank,75982.21,726,104.66,602,126.22,95.2,3,Wednesday,4,April,Q2,2025,16,False,26593.77,18995.55,15196.44,15196.44,25.0,Medium
2025-04-16,BNK005,Digital Banking Corp,155518.18,1101,141.25,985,157.89,98.1,3,Wednesday,4,April,Q2,2025,16,False,38879.55,38879.55,31103.64,46655.45,18.0,Large
2025-04-16,BNK006,Heritage Bank,38548.65,352,109.51,255,151.17,97.9,3,Wednesday,4,April,Q2,2025,16,False,13492.03,13492.03,7709.73,3854.86,10.0,Small
2025-04-16,BNK007,Innovation Bank,72604.71,692,104.92,474,153.17,94.4,3,Wednesday,4,April,Q2,2025,16,False,25411.65,18151.18,14520.94,14520.94,22.0,Large
2025-04-17,BNK001,Premier Bank,95773.23,993,96.45,608,157.52,92.1,4,Thursday,4,April,Q2,2025,16,False,33520.63,23943.31,19154.65,19154.65,15.0,Large
2025-04-17,BNK002,Community First Bank,74479.73,696,107.01,559,133.24,93.7,4,Thursday,4,April,Q2,2025,16,False,26067.9,18619.93,14895.95,14895.95,20.0,Medium
2025-04-17,BNK003,Metro Financial,92529.52,631,146.64,527,175.58,92.7,4,Thursday,4,April,Q2,2025,16,False,32385.33,23132.38,18505.9,18505.9,12.0,Large
2025-04-17,BNK004,Regional Trust Bank,74764.84,511,146.31,378,197.79,96.9,4,Thursday,4,April,Q2,2025,16,False,26167.69,18691.21,14952.97,14952.97,25.0,Medium
2025-04-17,BNK005,Digital Banking Corp,105763.02,1153,91.73,1034,102.29,93.9,4,Thursday,4,April,Q2,2025,16,False,26440.76,26440.76,21152.6,31728.91,18.0,Large
2025-04-17,BNK006,Heritage Bank,40665.81,331,122.86,249,163.32,93.8,4,Thursday,4,April,Q2,2025,16,False,14233.03,14233.03,8133.16,4066.58,10.0,Small
2025-04-17,BNK007,Innovation Bank,88667.14,960,92.36,639,138.76,88.3,4,Thursday,4,April,Q2,2025,16,False,31033.5,22166.79,17733.43,17733.43,22.0,Large
2025-04-18,BNK001,Premier Bank,111072.56,751,147.9,649,171.14,99.4,5,Friday,4,April,Q2,2025,16,False,38875.4,27768.14,22214.51,22214.51,15.0,Large
2025-04-18,BNK002,Community First Bank,86973.93,581,149.7,378,230.09,87.9,5,Friday,4,April,Q2,2025,16,False,30440.88,21743.48,17394.79,17394.79,20.0,Medium
2025-04-18,BNK003,Metro Financial,97212.67,709,137.11,473,205.52,93.8,5,Friday,4,April,Q2,2025,16,False,34024.44,24303.17,19442.53,19442.53,12.0,Large
2025-04-18,BNK004,Regional Trust Bank,80485.48,684,117.67,532,151.29,96.6,5,Friday,4,April,Q2,2025,16,False,28169.92,20121.37,16097.1,16097.1,25.0,Medium
2025-04-18,BNK005,Digital Banking Corp,117440.14,825,142.35,731,160.66,98.9,5,Friday,4,April,Q2,2025,16,False,29360.04,29360.04,23488.03,35232.04,18.0,Large
2025-04-18,BNK006,Heritage Bank,46139.03,337,136.91,268,172.16,96.4,5,Friday,4,April,Q2,2025,16,False,16148.66,16148.66,9227.81,4613.9,10.0,Small
2025-04-18,BNK007,Innovation Bank,92262.87,869,106.17,589,156.64,97.8,5,Friday,4,April,Q2,2025,16,False,32292.01,23065.72,18452.57,18452.57,22.0,Large
2025-04-19,BNK001,Premier Bank,52815.32,460,114.82,287,184.03,86.6,6,Saturday,4,April,Q2,2025,16,True,18485.36,13203.83,10563.06,10563.06,15.0,Large
2025-04-19,BNK002,Community First Bank,13672.72,112,122.08,94,145.45,86.5,6,Saturday,4,April,Q2,2025,16,True,4785.45,3418.18,2734.54,2734.54,20.0,Medium
2025-04-19,BNK003,Metro Financial,48360.95,404,119.71,274,176.5,99.0,6,Saturday,4,April,Q2,2025,16,True,16926.33,12090.24,9672.19,9672.19,12.0,Large
2025-04-19,BNK004,Regional Trust Bank,41315.89,296,139.58,254,162.66,97.7,6,Saturday,4,April,Q2,2025,16,True,14460.56,10328.97,8263.18,8263.18,25.0,Medium
2025-04-19,BNK005,Digital Banking Corp,79171.4,571,138.65,462,171.37,97.4,6,Saturday,4,April,Q2,2025,16,True,19792.85,19792.85,15834.28,23751.42,18.0,Large
2025-04-19,BNK006,Heritage Bank,27317.18,299,91.36,258,105.88,99.0,6,Saturday,4,April,Q2,2025,16,True,9561.01,9561.01,5463.44,2731.72,10.0,Small
2025-04-19,BNK007,Innovation Bank,54850.38,668,82.11,566,96.91,93.0,6,Saturday,4,April,Q2,2025,16,True,19197.63,13712.59,10970.08,10970.08,22.0,Large
2025-04-20,BNK001,Premier Bank,35429.29,388,91.31,328,108.02,98.7,7,Sunday,4,April,Q2,2025,16,True,12400.25,8857.32,7085.86,7085.86,15.0,Large
2025-04-20,BNK002,Community First Bank,18823.79,162,116.2,97,194.06,94.3,7,Sunday,4,April,Q2,2025,16,True,6588.33,4705.95,3764.76,3764.76,20.0,Medium
2025-04-20,BNK003,Metro Financial,27619.16,222,124.41,150,184.13,97.1,7,Sunday,4,April,Q2,2025,16,True,9666.71,6904.79,5523.83,5523.83,12.0,Large
2025-04-20,BNK004,Regional Trust Bank,18208.96,154,118.24,128,142.26,92.9,7,Sunday,4,April,Q2,2025,16,True,6373.14,4552.24,3641.79,3641.79,25.0,Medium
2025-04-20,BNK005,Digital Banking Corp,34481.34,233,147.99,163,211.54,97.1,7,Sunday,4,April,Q2,2025,16,True,8620.33,8620.33,6896.27,10344.4,18.0,Large
2025-04-20,BNK006,Heritage Bank,13892.94,95,146.24,59,235.47,99.5,7,Sunday,4,April,Q2,2025,16,True,4862.53,4862.53,2778.59,1389.29,10.0,Small
2025-04-20,BNK007,Innovation Bank,21642.83,214,101.13,173,125.1,92.5,7,Sunday,4,April,Q2,2025,16,True,7574.99,5410.71,4328.57,4328.57,22.0,Large
2025-04-21,BNK001,Premier Bank,102911.35,852,120.79,599,171.81,97.0,1,Monday,4,April,Q2,2025,17,False,36018.97,25727.84,20582.27,20582.27,15.0,Large
2025-04-21,BNK002,Community First Bank,66616.17,500,133.23,303,219.86,92.2,1,Monday,4,April,Q2,2025,17,False,23315.66,16654.04,13323.23,13323.23,20.0,Medium
2025-04-21,BNK003,Metro Financial,94073.89,916,102.7,683,137.74,98.2,1,Monday,4,April,Q2,2025,17,False,32925.86,23518.47,18814.78,18814.78,12.0,Large
2025-04-21,BNK004,Regional Trust Bank,51672.01,521,99.18,468,110.41,95.4,1,Monday,4,April,Q2,2025,17,False,18085.2,12918.0,10334.4,10334.4,25.0,Medium
2025-04-21,BNK005,Digital Banking Corp,147246.91,1319,111.64,856,172.02,98.4,1,Monday,4,April,Q2,2025,17,False,36811.73,36811.73,29449.38,44174.07,18.0,Large
2025-04-21,BNK006,Heritage Bank,35915.07,418,85.92,336,106.89,97.2,1,Monday,4,April,Q2,2025,17,False,12570.27,12570.27,7183.01,3591.51,10.0,Small
2025-04-21,BNK007,Innovation Bank,92467.07,932,99.21,825,112.08,93.2,1,Monday,4,April,Q2,2025,17,False,32363.48,23116.77,18493.41,18493.41,22.0,Large
2025-04-22,BNK001,Premier Bank,109753.02,1003,109.42,793,138.4,95.2,2,Tuesday,4,April,Q2,2025,17,False,38413.56,27438.25,21950.6,21950.6,15.0,Large
2025-04-22,BNK002,Community First Bank,73512.36,741,99.21,663,110.88,95.3,2,Tuesday,4,April,Q2,2025,17,False,25729.33,18378.09,14702.47,14702.47,20.0,Medium
2025-04-22,BNK003,Metro Financial,87394.65,920,94.99,560,156.06,97.2,2,Tuesday,4,April,Q2,2025,17,False,30588.13,21848.66,17478.93,17478.93,12.0,Large
2025-04-22,BNK004,Regional Trust Bank,65280.83,617,105.8,530,123.17,91.5,2,Tuesday,4,April,Q2,2025,17,False,22848.29,16320.21,13056.17,13056.17,25.0,Medium
2025-04-22,BNK005,Digital Banking Corp,115339.45,858,134.43,713,161.77,98.8,2,Tuesday,4,April,Q2,2025,17,False,28834.86,28834.86,23067.89,34601.84,18.0,Large
2025-04-22,BNK006,Heritage Bank,39079.77,293,133.38,230,169.91,93.0,2,Tuesday,4,April,Q2,2025,17,False,13677.92,13677.92,7815.95,3907.98,10.0,Small
2025-04-22,BNK007,Innovation Bank,101985.95,896,113.82,569,179.24,93.0,2,Tuesday,4,April,Q2,2025,17,False,35695.08,25496.49,20397.19,20397.19,22.0,Large
2025-04-23,BNK001,Premier Bank,107371.07,838,128.13,610,176.02,93.6,3,Wednesday,4,April,Q2,2025,17,False,37579.87,26842.77,21474.21,21474.21,15.0,Large
2025-04-23,BNK002,Community First Bank,63887.51,529,120.77,360,177.47,98.4,3,Wednesday,4,April,Q2,2025,17,False,22360.63,15971.88,12777.5,12777.5,20.0,Medium
2025-04-23,BNK003,Metro Financial,89845.68,883,101.75,650,138.22,92.1,3,Wednesday,4,April,Q2,2025,17,False,31445.99,22461.42,17969.14,17969.14,12.0,Large
2025-04-23,BNK004,Regional Trust Bank,57404.48,505,113.67,393,146.07,94.3,3,Wednesday,4,April,Q2,2025,17,False,20091.57,14351.12,11480.9,11480.9,25.0,Medium
2025-04-23,BNK005,Digital Banking Corp,96374.44,749,128.67,642,150.12,98.2,3,Wednesday,4,April,Q2,2025,17,False,24093.61,24093.61,19274.89,28912.33,18.0,Large
2025-04-23,BNK006,Heritage Bank,39903.29,456,87.51,306,130.4,99.9,3,Wednesday,4,April,Q2,2025,17,False,13966.15,13966.15,7980.66,3990.33,10.0,Small
2025-04-23,BNK007,Innovation Bank,69950.32,777,90.03,582,120.19,96.9,3,Wednesday,4,April,Q2,2025,17,False,24482.61,17487.58,13990.06,13990.06,22.0,Large
2025-04-24,BNK001,Premier Bank,107873.33,1336,80.74,932,115.74,96.1,4,Thursday,4,April,Q2,2025,17,False,37755.67,26968.33,21574.67,21574.67,15.0,Large
