transaction_date,bank_id,bank_name,total_volume,transaction_count,avg_transaction_value,unique_customers,avg_value_per_customer,data_quality_score,day_of_week,day_name,month,month_name,quarter,year,week_number,is_weekend,transfer_volume,deposit_volume,withdrawal_volume,payment_volume,volatility_score,market_segment,volume_7day_avg,volume_7day_std,anomaly_status,z_score
2025-03-29,BNK004,Regional Trust Bank,26123.89,231,113.09,167,156.43,94.2,6,Saturday,3,March,Q1,2025,13,True,9143.36,6530.97,5224.78,5224.78,25.0,Medium,51862.294285714284,25252.466273518614,Normal,1.0192431902267407
2025-03-29,BNK005,Digital Banking Corp,66062.3,493,134.0,435,151.87,98.8,6,Saturday,3,March,Q1,2025,13,True,16515.57,16515.57,13212.46,19818.69,18.0,Large,107206.75714285715,43547.15752092847,Normal,0.9448253223665265
2025-03-29,BNK006,Heritage Bank,24112.75,247,97.62,181,133.22,91.2,6,Saturday,3,March,Q1,2025,13,True,8439.46,8439.46,4822.55,2411.28,10.0,Small,35304.82,12524.848672896876,Normal,0.8935892394627537
2025-03-29,BNK007,Innovation Bank,33547.69,264,127.07,207,162.07,94.9,6,Saturday,3,March,Q1,2025,13,True,11741.69,8386.92,6709.54,6709.54,22.0,Large,75069.7342857143,35064.69943374004,Normal,1.184155146236926
2025-03-30,BNK001,Premier Bank,32409.71,368,88.07,294,110.24,96.2,7,Sunday,3,March,Q1,2025,13,True,11343.4,8102.43,6481.94,6481.94,15.0,Large,90993.03428571428,35494.47172158028,Moderate Anomaly,1.6504915116146444
2025-03-30,BNK002,Community First Bank,23016.88,164,140.35,125,184.14,96.5,7,Sunday,3,March,Q1,2025,13,True,8055.91,5754.22,4603.38,4603.38,20.0,Medium,68002.51285714285,22727.840073127423,Moderate Anomaly,1.9793184355574656
2025-03-30,BNK003,Metro Financial,32026.09,226,141.71,162,197.69,93.1,7,Sunday,3,March,Q1,2025,13,True,11209.13,8006.52,6405.22,6405.22,12.0,Large,77936.22,31433.565850179963,Normal,1.460544763480506
2025-03-30,BNK004,Regional Trust Bank,24700.7,260,95.0,166,148.8,92.1,7,Sunday,3,March,Q1,2025,13,True,8645.25,6175.18,4940.14,4940.14,25.0,Medium,52155.81,24865.253093177365,Normal,1.1041556624063982
2025-03-30,BNK005,Digital Banking Corp,38214.28,365,104.7,283,135.03,95.1,7,Sunday,3,March,Q1,2025,13,True,9553.57,9553.57,7642.86,11464.28,18.0,Large,107575.04142857142,42846.256683967316,Moderate Anomaly,1.618828966557669
2025-03-30,BNK006,Heritage Bank,13063.28,125,104.51,94,138.97,98.3,7,Sunday,3,March,Q1,2025,13,True,4572.15,4572.15,2612.66,1306.33,10.0,Small,35323.922857142854,12485.073039058434,Moderate Anomaly,1.782980587098083
2025-03-30,BNK007,Innovation Bank,23276.23,216,107.76,169,137.73,98.9,7,Sunday,3,March,Q1,2025,13,True,8146.68,5819.06,4655.25,4655.25,22.0,Large,73735.03428571428,37070.29851424896,Normal,1.3611653077549157
2025-03-31,BNK001,Premier Bank,99779.23,1017,98.11,750,133.04,99.8,1,Monday,3,March,Q1,2025,14,False,34922.73,24944.81,19955.85,19955.85,15.0,Large,94026.08428571427,35159.315409957795,Normal,0.163630766048884
2025-03-31,BNK002,Community First Bank,86946.08,759,114.55,530,164.05,97.1,1,Monday,3,March,Q1,2025,14,False,30431.13,21736.52,17389.22,17389.22,20.0,Medium,70142.93285714285,23841.248116916828,Normal,0.7047930989373954
2025-03-31,BNK003,Metro Financial,88672.56,996,89.03,635,139.64,93.2,1,Monday,3,March,Q1,2025,14,False,31035.4,22168.14,17734.51,17734.51,12.0,Large,77652.63142857143,31308.371795907577,Normal,0.35198025126522287
2025-03-31,BNK004,Regional Trust Bank,58870.45,656,89.74,519,113.43,93.5,1,Monday,3,March,Q1,2025,14,False,20604.66,14717.61,11774.09,11774.09,25.0,Medium,50522.62714285714,23828.517751690382,Normal,0.35032908652283523
2025-03-31,BNK005,Digital Banking Corp,124797.89,1102,113.25,881,141.65,93.4,1,Monday,3,March,Q1,2025,14,False,31199.47,31199.47,24959.58,37439.37,18.0,Large,109488.27571428572,43341.940865940254,Normal,0.35322862751042977
2025-03-31,BNK006,Heritage Bank,38837.23,415,93.58,254,152.9,93.4,1,Monday,3,March,Q1,2025,14,False,13593.03,13593.03,7767.45,3883.72,10.0,Small,35435.77428571429,12517.076662895184,Normal,0.27174521702569515
2025-03-31,BNK007,Innovation Bank,65647.22,761,86.26,484,135.63,95.7,1,Monday,3,March,Q1,2025,14,False,22976.53,16411.8,13129.44,13129.44,22.0,Large,71162.67571428572,36891.6323089685,Normal,0.14950424714454538
2025-04-01,BNK001,Premier Bank,91614.62,970,94.45,688,133.16,96.0,2,Tuesday,4,April,Q2,2025,14,False,32065.12,22903.65,18322.92,18322.92,15.0,Large,90900.45857142856,34096.66021177511,Normal,0.020945201792074618
2025-04-01,BNK002,Community First Bank,73470.76,540,136.06,425,172.87,92.7,2,Tuesday,4,April,Q2,2025,14,False,25714.77,18367.69,14694.15,14694.15,20.0,Medium,69265.97142857143,23546.075294188922,Normal,0.1785770460211809
2025-04-01,BNK003,Metro Financial,90455.05,640,141.34,560,161.53,92.5,2,Tuesday,4,April,Q2,2025,14,False,31659.27,22613.76,18091.01,18091.01,12.0,Large,77749.88714285714,31353.327038772517,Normal,0.40522534790107767
2025-04-01,BNK004,Regional Trust Bank,72770.31,549,132.55,359,202.7,93.7,2,Tuesday,4,April,Q2,2025,14,False,25469.61,18192.58,14554.06,14554.06,25.0,Medium,52095.541428571414,25027.165242674757,Normal,0.8260931020735525
2025-04-01,BNK005,Digital Banking Corp,97716.8,922,105.98,687,142.24,96.9,2,Tuesday,4,April,Q2,2025,14,False,24429.2,24429.2,19543.36,29315.04,18.0,Large,108887.35,43493.205842016665,Normal,0.2568343672015246
2025-04-01,BNK006,Heritage Bank,37493.9,283,132.49,172,217.99,94.0,2,Tuesday,4,April,Q2,2025,14,False,13122.87,13122.87,7498.78,3749.39,10.0,Small,34928.26142857143,12322.175231649684,Normal,0.20821312172535025
2025-04-01,BNK007,Innovation Bank,41418.51,318,130.25,276,150.07,96.1,2,Tuesday,4,April,Q2,2025,14,False,14496.48,10354.63,8283.7,8283.7,22.0,Large,66332.50714285715,38450.86972653229,Normal,0.6479436569328293
2025-04-02,BNK001,Premier Bank,85415.97,767,111.36,582,146.76,93.9,3,Wednesday,4,April,Q2,2025,14,False,29895.59,21353.99,17083.19,17083.19,15.0,Large,90130.8,34159.95958916423,Normal,0.13802211878188456
2025-04-02,BNK002,Community First Bank,76192.24,770,98.95,549,138.78,92.2,3,Wednesday,4,April,Q2,2025,14,False,26667.28,19048.06,15238.45,15238.45,20.0,Medium,66854.31428571428,21474.604884777935,Normal,0.4348357403727983
2025-04-02,BNK003,Metro Financial,78538.36,763,102.93,485,161.93,99.1,3,Wednesday,4,April,Q2,2025,14,False,27488.43,19634.59,15707.67,15707.67,12.0,Large,77958.78571428571,31352.96075336897,Normal,0.01848547224210758
2025-04-02,BNK004,Regional Trust Bank,50184.4,412,121.81,331,151.61,98.3,3,Wednesday,4,April,Q2,2025,14,False,17564.54,12546.1,10036.88,10036.88,25.0,Medium,55171.922857142854,22897.785663182738,Normal,0.21781681995400418
2025-04-02,BNK005,Digital Banking Corp,92695.31,788,117.63,611,151.71,82.3,3,Wednesday,4,April,Q2,2025,14,False,23173.83,23173.83,18539.06,27808.59,18.0,Large,101407.45999999999,40645.68237110595,Normal,0.21434379967977252
2025-04-02,BNK006,Heritage Bank,39986.82,449,89.06,307,130.25,94.9,3,Wednesday,4,April,Q2,2025,14,False,13995.39,13995.39,7997.36,3998.68,10.0,Small,35173.979999999996,12416.632750205132,Normal,0.38761233394138134
2025-04-02,BNK007,Innovation Bank,96300.72,917,105.02,821,117.3,96.8,3,Wednesday,4,April,Q2,2025,14,False,33705.25,24075.18,19260.14,19260.14,22.0,Large,68148.71285714286,39682.264446231195,Normal,0.709435500612689
2025-04-03,BNK001,Premier Bank,128641.25,1331,96.65,839,153.33,93.2,4,Thursday,4,April,Q2,2025,14,False,45024.44,32160.31,25728.25,25728.25,15.0,Large,91748.79,35886.73948431695,Normal,1.0280248506867715
2025-04-03,BNK002,Community First Bank,65240.36,701,93.07,480,135.92,93.4,4,Thursday,4,April,Q2,2025,14,False,22834.13,16310.09,13048.07,13048.07,20.0,Medium,66483.04142857142,21477.20394464824,Normal,0.0578604846223978
2025-04-03,BNK003,Metro Financial,84739.05,593,142.9,370,229.02,96.2,4,Thursday,4,April,Q2,2025,14,False,29658.67,21184.76,16947.81,16947.81,12.0,Large,80350.13857142859,31104.13990110986,Normal,0.14110377083324563
2025-04-03,BNK004,Regional Trust Bank,64056.85,729,87.87,524,122.25,99.8,4,Thursday,4,April,Q2,2025,14,False,22419.9,16014.21,12811.37,12811.37,25.0,Medium,52387.11857142857,19854.323668988258,Normal,0.5877677639958662
2025-04-03,BNK005,Digital Banking Corp,109005.29,775,140.65,654,166.67,94.1,4,Thursday,4,April,Q2,2025,14,False,27251.32,27251.32,21801.06,32701.59,18.0,Large,97669.85285714285,38150.04919249589,Normal,0.29712772022026185
2025-04-03,BNK006,Heritage Bank,42003.67,289,145.34,221,190.06,96.6,4,Thursday,4,April,Q2,2025,14,False,14701.28,14701.28,8400.73,4200.37,10.0,Small,35019.72571428572,12308.228969835392,Normal,0.5674207315146884
2025-04-03,BNK007,Innovation Bank,62795.03,630,99.67,523,120.07,93.5,4,Thursday,4,April,Q2,2025,14,False,21978.26,15698.76,12559.01,12559.01,22.0,Large,65515.73285714286,39279.37105281886,Normal,0.06926543842782866
2025-04-04,BNK001,Premier Bank,106261.34,919,115.63,618,171.94,92.9,5,Friday,4,April,Q2,2025,14,False,37191.47,26565.33,21252.27,21252.27,15.0,Large,87257.11285714286,30780.783015002893,Normal,0.6174055784608946
2025-04-04,BNK002,Community First Bank,57512.12,468,122.89,321,179.17,96.6,5,Friday,4,April,Q2,2025,14,False,20129.24,14378.03,11502.42,11502.42,20.0,Medium,62952.624285714286,20465.587912056868,Normal,0.26583669665844906
2025-04-04,BNK003,Metro Financial,107143.61,913,117.35,561,190.99,94.7,5,Friday,4,April,Q2,2025,14,False,37500.26,26785.9,21428.72,21428.72,12.0,Large,76784.20142857144,25016.9961992525,Normal,1.213551312460754
2025-04-04,BNK004,Regional Trust Bank,50201.71,561,89.49,347,144.67,99.9,5,Friday,4,April,Q2,2025,14,False,17570.6,12550.43,10040.34,10040.34,25.0,Medium,49558.33,18273.839796299875,Normal,0.03520770714703706
2025-04-04,BNK005,Digital Banking Corp,155909.52,1593,97.87,1281,121.71,98.1,5,Friday,4,April,Q2,2025,14,False,38977.38,38977.38,31181.9,46772.86,18.0,Large,97771.62714285715,38329.6223117707,Moderate Anomaly,1.5167875223046274
2025-04-04,BNK006,Heritage Bank,45230.92,371,121.92,275,164.48,95.3,5,Friday,4,April,Q2,2025,14,False,15830.82,15830.82,9046.18,4523.09,10.0,Small,34389.79571428571,11523.026328033877,Normal,0.940822660392555
2025-04-04,BNK007,Innovation Bank,108187.76,783,138.17,696,155.44,87.4,5,Friday,4,April,Q2,2025,14,False,37865.72,27046.94,21637.55,21637.55,22.0,Large,61596.16571428571,31768.17935141539,Normal,1.4666120387424235
2025-04-05,BNK001,Premier Bank,58172.59,399,145.8,261,222.88,92.5,6,Saturday,4,April,Q2,2025,14,True,20360.41,14543.15,11634.52,11634.52,15.0,Large,86042.10142857142,31876.851188640754,Normal,0.8742868379202605
2025-04-05,BNK002,Community First Bank,49392.4,355,139.13,227,217.59,98.4,6,Saturday,4,April,Q2,2025,14,True,17287.34,12348.1,9878.48,9878.48,20.0,Medium,61681.548571428575,21070.798362874477,Normal,0.5832312739075582
2025-04-05,BNK003,Metro Financial,64239.27,682,94.19,442,145.34,93.3,6,Saturday,4,April,Q2,2025,14,True,22483.74,16059.82,12847.85,12847.85,12.0,Large,77973.42714285714,24038.301332401938,Normal,0.5713447449110917
2025-04-05,BNK004,Regional Trust Bank,40891.35,350,116.83,247,165.55,99.0,6,Saturday,4,April,Q2,2025,14,True,14311.97,10222.84,8178.27,8178.27,25.0,Medium,51667.967142857146,15802.894816510367,Normal,0.6819394337547623
2025-04-05,BNK005,Digital Banking Corp,78294.86,728,107.55,615,127.31,95.5,6,Saturday,4,April,Q2,2025,14,True,19573.72,19573.72,15658.97,23488.46,18.0,Large,99519.1357142857,36895.000127415115,Normal,0.5752615704292907
2025-04-05,BNK006,Heritage Bank,22376.61,221,101.25,182,122.95,96.0,6,Saturday,4,April,Q2,2025,14,True,7831.81,7831.81,4475.32,2237.66,10.0,Small,34141.775714285715,11796.533244199127,Normal,0.9973409535442257
2025-04-05,BNK007,Innovation Bank,24447.72,253,96.63,220,111.13,95.1,6,Saturday,4,April,Q2,2025,14,True,8556.7,6111.93,4889.54,4889.54,22.0,Large,60296.17,33258.49120378734,Normal,1.077873610692169
2025-04-06,BNK001,Premier Bank,34015.85,274,124.15,174,195.49,99.5,7,Sunday,4,April,Q2,2025,14,True,11905.55,8503.96,6803.17,6803.17,15.0,Large,86271.55,31429.102095163857,Moderate Anomaly,1.6626532899914068
2025-04-06,BNK002,Community First Bank,22930.29,185,123.95,129,177.75,93.1,7,Sunday,4,April,Q2,2025,14,True,8025.6,5732.57,4586.06,4586.06,20.0,Medium,61669.17857142857,21097.289067186186,Moderate Anomaly,1.8362021986834967
2025-04-06,BNK003,Metro Financial,28650.39,244,117.42,211,135.78,98.3,7,Sunday,4,April,Q2,2025,14,True,10027.63,7162.6,5730.08,5730.08,12.0,Large,77491.18428571428,25123.083279949173,Moderate Anomaly,1.9440605176313808
2025-04-06,BNK004,Regional Trust Bank,23612.97,260,90.82,180,131.18,94.0,7,Sunday,4,April,Q2,2025,14,True,8264.54,5903.24,4722.59,4722.59,25.0,Medium,51512.57714285714,16114.534084985418,Moderate Anomaly,1.731331914141555
2025-04-06,BNK005,Digital Banking Corp,41968.04,296,141.78,207,202.74,76.9,7,Sunday,4,April,Q2,2025,14,True,10492.01,10492.01,8393.61,12590.41,18.0,Large,100055.38714285716,35868.45534034685,Moderate Anomaly,1.619454938655171
2025-04-06,BNK006,Heritage Bank,12482.44,89,140.25,56,222.9,95.2,7,Sunday,4,April,Q2,2025,14,True,4368.85,4368.85,2496.49,1248.24,10.0,Small,34058.79857142857,11970.274468116742,Moderate Anomaly,1.8024948908981138
2025-04-06,BNK007,Innovation Bank,21654.13,225,96.24,183,118.33,97.8,7,Sunday,4,April,Q2,2025,14,True,7578.95,5413.53,4330.83,4330.83,22.0,Large,60064.44142857143,33563.667940588886,Normal,1.144401484860403
2025-04-07,BNK001,Premier Bank,105659.51,846,124.89,683,154.7,96.3,1,Monday,4,April,Q2,2025,15,False,36980.83,26414.88,21131.9,21131.9,15.0,Large,87111.59,31924.981479027254,Normal,0.5809845187282203
2025-04-07,BNK002,Community First Bank,63393.16,683,92.82,595,106.54,96.7,1,Monday,4,April,Q2,2025,15,False,22187.61,15848.29,12678.63,12678.63,20.0,Medium,58304.47571428572,18052.587186812343,Normal,0.2818811637941644
2025-04-07,BNK003,Metro Financial,76557.73,708,108.13,522,146.66,99.6,1,Monday,4,April,Q2,2025,15,False,26795.21,19139.43,15311.55,15311.55,12.0,Large,75760.49428571427,24637.02173509875,Normal,0.032359256847590154
2025-04-07,BNK004,Regional Trust Bank,64199.53,556,115.47,435,147.59,92.1,1,Monday,4,April,Q2,2025,15,False,22469.84,16049.88,12839.91,12839.91,25.0,Medium,52273.874285714286,16637.471357833445,Normal,0.7167949658810826
2025-04-07,BNK005,Digital Banking Corp,87715.32,621,141.25,546,160.65,96.5,1,Monday,4,April,Q2,2025,15,False,21928.83,21928.83,17543.06,26314.6,18.0,Large,94757.87714285715,34309.661066694076,Normal,0.2052645500976303
2025-04-07,BNK006,Heritage Bank,41924.04,323,129.8,208,201.56,96.6,1,Monday,4,April,Q2,2025,15,False,14673.41,14673.41,8384.81,4192.4,10.0,Small,34499.771428571425,12229.692292662732,Normal,0.6070691227352306
2025-04-07,BNK007,Innovation Bank,83940.36,685,122.54,498,168.55,90.9,1,Monday,4,April,Q2,2025,15,False,29379.13,20985.09,16788.07,16788.07,22.0,Large,62677.74714285714,34761.58161321763,Normal,0.6116698915983165
2025-04-08,BNK001,Premier Bank,98646.59,1121,88.0,1003,98.35,98.7,2,Tuesday,4,April,Q2,2025,15,False,34526.3,24661.65,19729.32,19729.32,15.0,Large,88116.15714285713,32199.745119138606,Normal,0.32703466496956446
2025-04-08,BNK002,Community First Bank,86716.1,977,88.76,856,101.3,99.0,2,Tuesday,4,April,Q2,2025,15,False,30350.63,21679.02,17343.22,17343.22,20.0,Medium,60196.66714285715,20443.07919372609,Normal,1.2972327997086455
2025-04-08,BNK003,Metro Financial,117417.86,1087,108.02,670,175.25,94.7,2,Tuesday,4,April,Q2,2025,15,False,41096.25,29354.47,23483.57,23483.57,12.0,Large,79612.32428571429,29032.87513040338,Normal,1.3021629977905824
2025-04-08,BNK004,Regional Trust Bank,67859.29,498,136.26,299,226.95,94.7,2,Tuesday,4,April,Q2,2025,15,False,23750.75,16964.82,13571.86,13571.86,25.0,Medium,51572.3,15706.625882861232,Normal,1.0369502731819722
2025-04-08,BNK005,Digital Banking Corp,126874.48,878,144.5,618,205.3,94.8,2,Tuesday,4,April,Q2,2025,15,False,31718.62,31718.62,25374.9,38062.34,18.0,Large,98923.26,36433.00955006644,Normal,0.7671949241961272
2025-04-08,BNK006,Heritage Bank,30717.05,233,131.83,171,179.63,93.8,2,Tuesday,4,April,Q2,2025,15,False,10750.97,10750.97,6143.41,3071.71,10.0,Small,33531.65,12221.39928731567,Normal,0.23030096094816374
2025-04-08,BNK007,Innovation Bank,60192.63,651,92.46,487,123.6,95.4,2,Tuesday,4,April,Q2,2025,15,False,21067.42,15048.16,12038.53,12038.53,22.0,Large,65359.764285714286,33551.13875153811,Normal,0.15400771711444244
2025-04-09,BNK001,Premier Bank,97764.45,678,144.2,480,203.68,96.6,3,Wednesday,4,April,Q2,2025,15,False,34217.56,24441.11,19552.89,19552.89,15.0,Large,89880.22571428571,32364.992644838683,Normal,0.24360346292158355
2025-04-09,BNK002,Community First Bank,59742.12,405,147.51,261,228.9,95.3,3,Wednesday,4,April,Q2,2025,15,False,20909.74,14935.53,11948.42,11948.42,20.0,Medium,57846.65000000001,19205.932762216104,Normal,0.09869190023037873
2025-04-09,BNK003,Metro Financial,95580.03,1111,86.03,998,95.77,96.0,3,Wednesday,4,April,Q2,2025,15,False,33453.01,23895.01,19116.01,19116.01,12.0,Large,82046.84857142856,29636.050392026726,Normal,0.4566459177101547
2025-04-09,BNK004,Regional Trust Bank,49836.51,376,132.54,249,200.15,99.2,3,Wednesday,4,April,Q2,2025,15,False,17442.78,12459.13,9967.3,9967.3,25.0,Medium,51522.601428571434,15712.298742402842,Normal,0.10731029597987277
2025-04-09,BNK005,Digital Banking Corp,112955.87,1197,94.37,786,143.71,92.3,3,Wednesday,4,April,Q2,2025,15,False,28238.97,28238.97,22591.17,33886.76,18.0,Large,101817.62571428572,36659.85638552695,Normal,0.3038267299408072
2025-04-09,BNK006,Heritage Bank,50279.71,594,84.65,494,101.78,95.6,3,Wednesday,4,April,Q2,2025,15,False,17597.9,17597.9,10055.94,5027.97,10.0,Small,35002.06285714286,13661.802586539978,Normal,1.1182746234314014
2025-04-09,BNK007,Innovation Bank,60514.96,518,116.82,379,159.67,95.2,3,Wednesday,4,April,Q2,2025,15,False,21180.24,15128.74,12102.99,12102.99,22.0,Large,60247.51285714285,30651.963108749227,Normal,0.008725285943620662
2025-04-10,BNK001,Premier Bank,82337.07,887,92.83,761,108.2,99.6,4,Thursday,4,April,Q2,2025,15,False,28817.98,20584.27,16467.41,16467.41,15.0,Large,83265.34285714287,27486.790649810137,Normal,0.033771598473220504
2025-04-10,BNK002,Community First Bank,78055.53,735,106.2,500,156.11,97.2,4,Thursday,4,April,Q2,2025,15,False,27319.43,19513.88,15611.11,15611.11,20.0,Medium,59677.38857142858,20589.146723749393,Normal,0.8926130681934673
2025-04-10,BNK003,Metro Financial,86091.58,946,91.01,770,111.81,97.3,4,Thursday,4,April,Q2,2025,15,False,30132.05,21522.89,17218.32,17218.32,12.0,Large,82240.06714285714,29660.926786249,Normal,0.1298513996173731
2025-04-10,BNK004,Regional Trust Bank,58956.15,719,82.0,479,123.08,93.8,4,Thursday,4,April,Q2,2025,15,False,20634.65,14739.04,11791.23,11791.23,25.0,Medium,50793.92999999999,15142.057947874842,Normal,0.5390429773877308
2025-04-10,BNK005,Digital Banking Corp,111955.17,1210,92.52,962,116.38,93.9,4,Thursday,4,April,Q2,2025,15,False,27988.79,27988.79,22391.03,33586.55,18.0,Large,102239.03714285714,36773.03041261022,Normal,0.2642189873427184
2025-04-10,BNK006,Heritage Bank,39478.62,453,87.15,304,129.86,89.5,4,Thursday,4,April,Q2,2025,15,False,13817.52,13817.52,7895.72,3947.86,10.0,Small,34641.34142857143,13478.225162020191,Normal,0.35889581256287106
2025-04-10,BNK007,Innovation Bank,73647.0,580,126.98,383,192.29,94.3,4,Thursday,4,April,Q2,2025,15,False,25776.45,18411.75,14729.4,14729.4,22.0,Large,61797.79428571428,31073.809601937475,Normal,0.381324525897427
2025-04-11,BNK001,Premier Bank,140867.94,986,142.87,595,236.75,92.7,5,Friday,4,April,Q2,2025,15,False,49303.78,35216.98,28173.59,28173.59,15.0,Large,88209.14285714286,34523.65653984463,Moderate Anomaly,1.525296055534624
2025-04-11,BNK002,Community First Bank,95870.39,875,109.57,759,126.31,98.5,5,Friday,4,April,Q2,2025,15,False,33554.64,23967.6,19174.08,19174.08,20.0,Medium,65157.141428571435,24625.626562814206,Normal,1.2472067865191678
2025-04-11,BNK003,Metro Financial,91785.57,883,103.95,598,153.49,95.0,5,Friday,4,April,Q2,2025,15,False,32124.95,22946.39,18357.11,18357.11,12.0,Large,80046.06142857144,28035.269505134907,Normal,0.4187407069255522
2025-04-11,BNK004,Regional Trust Bank,43980.67,355,123.89,256,171.8,96.4,5,Friday,4,April,Q2,2025,15,False,15393.24,10995.17,8796.13,8796.13,25.0,Medium,49905.21,15363.552855221988,Normal,0.38562304278377135
2025-04-11,BNK005,Digital Banking Corp,146398.8,1324,110.57,911,160.7,99.6,5,Friday,4,April,Q2,2025,15,False,36599.7,36599.7,29279.76,43919.64,18.0,Large,100880.36285714284,34569.197631075505,Normal,1.3167339788627022
2025-04-11,BNK006,Heritage Bank,45384.39,322,140.95,240,189.1,99.2,5,Friday,4,April,Q2,2025,15,False,15884.54,15884.54,9076.88,4538.44,10.0,Small,34663.26571428571,13498.43123401241,Normal,0.7942496501889746
2025-04-11,BNK007,Innovation Bank,104429.75,767,136.15,558,187.15,92.2,5,Friday,4,April,Q2,2025,15,False,36550.41,26107.44,20885.95,20885.95,22.0,Large,61260.93571428572,30157.71617192127,Normal,1.4314351272364305
